epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
62,5937.15,1.40519,0.82314,0.00368,0.78348,0.56341,0.59084,0.34645,1.63125,1.31885,0.00603,0.00735375,0.00245125,0.00735375,0.00245125,0.00735375,0.00245125,0.00735375,0.00245125
63,6034.9,1.39316,0.78641,0.00371,0.73518,0.5729,0.5877,0.35891,1.63417,1.3365,0.00607,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
64,6132.36,1.37351,0.78151,0.00362,0.78837,0.55884,0.59316,0.35461,1.63264,1.35581,0.00607,0.00661125,0.00220375,0.00661125,0.00220375,0.00661125,0.00220375,0.00661125,0.00220375
65,6228.77,1.38333,0.78649,0.00368,0.75939,0.56893,0.58702,0.35465,1.63934,1.2908,0.0061,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
66,6323.63,1.37771,0.76032,0.00368,0.80382,0.56526,0.59591,0.35941,1.62642,1.35149,0.00597,0.00586875,0.00195625,0.00586875,0.00195625,0.00586875,0.00195625,0.00586875,0.00195625
67,6418.22,1.36353,0.76577,0.00358,0.76706,0.55501,0.59601,0.36524,1.61724,1.36164,0.00591,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
68,6515.47,1.3725,0.77136,0.00351,0.75748,0.56819,0.5914,0.3642,1.61347,1.36806,0.00591,0.00512625,0.00170875,0.00512625,0.00170875,0.00512625,0.00170875,0.00512625,0.00170875
69,6610.24,1.34168,0.73851,0.00353,0.75455,0.55175,0.5819,0.35959,1.634,1.40312,0.00608,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
70,6705.23,1.35162,0.74497,0.00346,0.72563,0.58056,0.58438,0.36038,1.63416,1.36409,0.00611,0.00438375,0.00146125,0.00438375,0.00146125,0.00438375,0.00146125,0.00438375,0.00146125
71,6830.68,1.27547,0.66337,0.00351,0.76205,0.55302,0.57913,0.3548,1.64183,1.41321,0.00607,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
72,6923.38,1.2623,0.65443,0.00352,0.75827,0.54926,0.57625,0.35254,1.63117,1.40032,0.00594,0.00364125,0.00121375,0.00364125,0.00121375,0.00364125,0.00121375,0.00364125,0.00121375
73,7017.6,1.25223,0.64695,0.00343,0.73069,0.57201,0.57936,0.34738,1.62675,1.4311,0.00593,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
74,7109.92,1.23779,0.62863,0.00339,0.73426,0.5648,0.57752,0.35249,1.63717,1.39769,0.00601,0.00289875,0.00096625,0.00289875,0.00096625,0.00289875,0.00096625,0.00289875,0.00096625
75,7202.44,1.24374,0.63964,0.00338,0.79054,0.54602,0.58434,0.35829,1.6112,1.40467,0.0059,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425
76,7294.2,1.25125,0.63418,0.00335,0.7571,0.5692,0.58921,0.36086,1.62754,1.36801,0.00605,0.00215625,0.00071875,0.00215625,0.00071875,0.00215625,0.00071875,0.00215625,0.00071875
77,7385.51,1.22821,0.62157,0.00331,0.75085,0.5694,0.58355,0.3593,1.6307,1.37232,0.00598,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
78,7479.16,1.21466,0.62539,0.00331,0.76308,0.55611,0.58742,0.3591,1.62284,1.3858,0.00593,0.00141375,0.00047125,0.00141375,0.00047125,0.00141375,0.00047125,0.00141375,0.00047125
79,7570.92,1.21316,0.61215,0.00327,0.75771,0.56075,0.58727,0.36364,1.62205,1.39526,0.00591,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475
80,7662.69,1.20602,0.60728,0.00322,0.75485,0.56607,0.58761,0.36451,1.62981,1.38377,0.00595,0.00067125,0.00022375,0.00067125,0.00022375,0.00067125,0.00022375,0.00067125,0.00022375
