epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
51,77.4625,1.84157,1.86862,0.00527,0.32754,0.23571,0.16583,0.13192,1.76462,4.0963,0.00474,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202
52,78.9827,1.91963,1.75993,0.00392,0.2877,0.09286,0.1717,0.13524,1.84857,4.04357,0.00597,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461
53,80.5226,2.02082,1.93342,0.00269,0.29326,0.12654,0.15798,0.13057,1.77643,4.1317,0.00578,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901
54,82.0179,2.10811,1.91941,0.00355,0.29398,0.09318,0.16661,0.13434,1.83271,4.02117,0.00582,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341
55,83.4523,2.51173,2.02633,0.00275,0.50119,0.11771,0.17824,0.13747,1.81853,4.06363,0.00589,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782
56,84.8469,2.21889,1.91766,0.00365,0.1496,0.09286,0.16434,0.13039,1.7397,4.11702,0.00498,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222
57,86.2688,1.89115,2.15552,0.00392,0.26396,0.23571,0.28766,0.21094,1.75798,4.07296,0.00513,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663
58,87.7814,2.15045,1.97204,0.00459,0.19411,0.23665,0.27011,0.19517,1.8008,3.97768,0.00536,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103
59,89.3234,1.8053,1.613,0.00439,0.13108,0.2417,0.26899,0.21098,1.79571,4.00139,0.00536,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543
60,90.9133,2.17902,1.83375,0.00439,0.1336,0.23939,0.20715,0.16097,1.84008,4.00669,0.00531,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984
61,92.3169,2.21553,1.94423,0.00386,0.13069,0.24086,0.19547,0.15982,1.75984,4.12899,0.00531,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424
62,93.7675,2.03308,2.0106,0.00382,0.11613,0.23515,0.27827,0.22608,1.7438,4.18356,0.00536,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865
63,95.2777,2.03889,1.56423,0.00301,0.13497,0.22124,0.26272,0.21695,1.78175,4.20845,0.00543,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305
