epoch,time,train/Loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/Loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
68,305.768,0.30223,0.77586,0.33095,0.35177,0.27199,1.3067,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507
69,310.376,0.26568,0.77876,0.33095,0.35169,0.27237,1.30207,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947
70,314.534,0.3343,0.78297,0.33095,0.35177,0.2792,1.26978,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388
71,318.869,0.2603,0.78428,0.33095,0.35513,0.28818,1.26483,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828
72,323.336,0.27887,0.77859,0.33095,0.35516,0.2992,1.23655,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269
73,327.954,0.32345,0.77766,0.33095,0.35522,0.29959,1.2334,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709
74,332.51,0.30269,0.77977,0.33095,0.36316,0.29544,1.26341,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149
75,336.998,0.25242,0.78118,0.33095,0.35529,0.26897,1.28136,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859
76,341.376,0.28556,0.77609,0.33095,0.35287,0.27608,1.27456,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803
77,345.747,0.27654,0.76518,0.33095,0.35294,0.27348,1.27586,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471
78,350.18,0.29119,0.76197,0.33095,0.36362,0.30017,1.24824,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911
79,354.64,0.26636,0.76773,0.33095,0.36409,0.30044,1.21721,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351
80,359.118,0.32721,0.77394,0.33095,0.36296,0.28596,1.19706,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792
