epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
67,3499.74,1.36241,0.76776,0.00349,0.73633,0.56848,0.58325,0.35054,1.6448,1.40444,0.00612,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
68,3553.81,1.36974,0.76637,0.00351,0.71356,0.58736,0.58537,0.35649,1.65968,1.38032,0.00619,0.00512625,0.00170875,0.00512625,0.00170875,0.00512625,0.00170875,0.00512625,0.00170875
69,3609.69,1.34642,0.76695,0.00358,0.75053,0.56671,0.58255,0.35071,1.64672,1.42194,0.00614,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
70,3665.49,1.35555,0.76064,0.00345,0.71126,0.56724,0.58152,0.35164,1.65027,1.42483,0.0062,0.00438375,0.00146125,0.00438375,0.00146125,0.00438375,0.00146125,0.00438375,0.00146125
71,3750.64,1.2614,0.67474,0.00346,0.71541,0.56417,0.5673,0.33853,1.67983,1.45255,0.00645,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
72,3813.12,1.25148,0.66257,0.00344,0.69706,0.57392,0.56993,0.34579,1.65245,1.46195,0.00626,0.00364125,0.00121375,0.00364125,0.00121375,0.00364125,0.00121375,0.00364125,0.00121375
73,3876.05,1.25705,0.6566,0.00347,0.72509,0.57167,0.57772,0.35435,1.63413,1.4646,0.00609,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
74,3937.81,1.2398,0.64886,0.00339,0.74792,0.55435,0.57336,0.3444,1.65145,1.43755,0.00623,0.00289875,0.00096625,0.00289875,0.00096625,0.00289875,0.00096625,0.00289875,0.00096625
75,3999.61,1.23234,0.63553,0.00338,0.71899,0.5554,0.57417,0.35661,1.65669,1.43453,0.00616,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425
76,4059.33,1.22674,0.62963,0.00335,0.73033,0.56228,0.57708,0.34791,1.65911,1.42985,0.0062,0.00215625,0.00071875,0.00215625,0.00071875,0.00215625,0.00071875,0.00215625,0.00071875
77,4119.15,1.21539,0.62154,0.00323,0.77795,0.5347,0.57634,0.35388,1.6387,1.45552,0.00606,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
78,4179.66,1.20134,0.61683,0.00323,0.74281,0.55814,0.57516,0.34906,1.65473,1.44138,0.00612,0.00141375,0.00047125,0.00141375,0.00047125,0.00141375,0.00047125,0.00141375,0.00047125
79,4236.13,1.19765,0.60863,0.00327,0.77475,0.54969,0.58037,0.35387,1.65606,1.42053,0.00608,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475
80,4290.39,1.19334,0.60825,0.00323,0.71797,0.57794,0.57841,0.35238,1.65729,1.42075,0.00615,0.00067125,0.00022375,0.00067125,0.00022375,0.00067125,0.00022375,0.00067125,0.00022375
