epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
66,6406.7,1.37308,0.76597,0.00363,0.74759,0.56743,0.57407,0.34389,1.64095,1.36745,0.00617,0.00586875,0.00195625,0.00586875,0.00195625,0.00586875,0.00195625,0.00586875,0.00195625
67,6511.65,1.34697,0.76251,0.00365,0.72215,0.59536,0.58192,0.34584,1.63403,1.35261,0.00612,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
68,6622.68,1.37351,0.75882,0.00357,0.73987,0.57735,0.57302,0.35032,1.62488,1.39342,0.00606,0.00512625,0.00170875,0.00512625,0.00170875,0.00512625,0.00170875,0.00512625,0.00170875
69,6728.87,1.37358,0.74965,0.00355,0.76979,0.56451,0.57377,0.35194,1.64745,1.42754,0.00619,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
70,6836.15,1.35024,0.75846,0.0035,0.78113,0.55868,0.57816,0.35607,1.63522,1.40119,0.00614,0.00438375,0.00146125,0.00438375,0.00146125,0.00438375,0.00146125,0.00438375,0.00146125
71,6970.85,1.2786,0.67406,0.00356,0.76481,0.55898,0.57517,0.35596,1.66815,1.43264,0.00605,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
72,7068.41,1.25609,0.64994,0.00343,0.73967,0.57733,0.58041,0.35717,1.65084,1.43094,0.00606,0.00364125,0.00121375,0.00364125,0.00121375,0.00364125,0.00121375,0.00364125,0.00121375
73,7169.5,1.24597,0.64475,0.00341,0.79501,0.5375,0.5796,0.359,1.64816,1.44407,0.00605,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
74,7270.94,1.24697,0.63792,0.0034,0.73839,0.5637,0.58267,0.35709,1.64477,1.43415,0.00604,0.00289875,0.00096625,0.00289875,0.00096625,0.00289875,0.00096625,0.00289875,0.00096625
75,7374.11,1.23158,0.63023,0.00338,0.7716,0.56152,0.58658,0.36203,1.66678,1.43073,0.00616,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425
76,7476.53,1.21355,0.61126,0.00334,0.80209,0.54233,0.57809,0.35462,1.64405,1.43831,0.00609,0.00215625,0.00071875,0.00215625,0.00071875,0.00215625,0.00071875,0.00215625,0.00071875
77,7574.39,1.23044,0.61857,0.00337,0.7875,0.54393,0.5762,0.35838,1.65219,1.43662,0.00611,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
78,7672.54,1.21432,0.61877,0.00329,0.78814,0.55337,0.57996,0.36131,1.6481,1.46014,0.00612,0.00141375,0.00047125,0.00141375,0.00047125,0.00141375,0.00047125,0.00141375,0.00047125
79,7771.94,1.20203,0.61062,0.00321,0.80427,0.55187,0.58286,0.35866,1.65835,1.44047,0.00613,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475
80,7870.47,1.21176,0.60592,0.00327,0.80306,0.55701,0.58544,0.36476,1.64507,1.44138,0.00608,0.00067125,0.00022375,0.00067125,0.00022375,0.00067125,0.00022375,0.00067125,0.00022375
