epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
40,55.5357,1.77343,1.37636,0.00492,0.95005,0.25386,0.3304,0.24875,1.36764,3.10512,0.00572,0.00107453,0.000358176,0.00107453,0.000358176,0.00107453,0.000358176,0.00107453,0.000358176
41,56.9352,1.76266,1.19476,0.00476,0.71843,0.31975,0.33012,0.24901,1.39893,3.13177,0.00592,0.00107285,0.000357616,0.00107285,0.000357616,0.00107285,0.000357616,0.00107285,0.000357616
42,58.2455,1.81264,1.3727,0.00407,0.72086,0.30427,0.33213,0.26549,1.38199,3.12548,0.0061,0.00107117,0.000357057,0.00107117,0.000357057,0.00107117,0.000357057,0.00107117,0.000357057
43,59.6438,2.1278,1.56391,0.00396,0.75184,0.29996,0.34257,0.26864,1.36468,3.12267,0.00598,0.00106949,0.000356497,0.00106949,0.000356497,0.00106949,0.000356497,0.00106949,0.000356497
44,61.0026,1.98159,1.37582,0.004,0.77299,0.30836,0.33541,0.26857,1.37522,3.06251,0.0059,0.00106781,0.000355937,0.00106781,0.000355937,0.00106781,0.000355937,0.00106781,0.000355937
45,62.3339,1.85456,1.44351,0.00442,0.89648,0.31726,0.33805,0.25003,1.39467,3.10398,0.00593,0.00106613,0.000355378,0.00106613,0.000355378,0.00106613,0.000355378,0.00106613,0.000355378
46,63.707,1.99567,1.67837,0.00313,0.88288,0.31144,0.33635,0.24965,1.37707,3.20301,0.0059,0.00106445,0.000354818,0.00106445,0.000354818,0.00106445,0.000354818,0.00106445,0.000354818
47,65.0479,1.84601,1.61841,0.00523,0.74424,0.29618,0.33625,0.25643,1.36928,3.27051,0.00591,0.00106278,0.000354259,0.00106278,0.000354259,0.00106278,0.000354259,0.00106278,0.000354259
48,66.3753,2.05718,1.32751,0.00494,0.74616,0.29013,0.33616,0.2485,1.37761,3.29873,0.00586,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699
49,67.8739,1.71582,1.25726,0.006,0.59806,0.28676,0.32183,0.24144,1.41469,3.26418,0.00613,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139
50,69.2339,2.02438,1.39537,0.00407,0.6361,0.28328,0.32611,0.24799,1.41896,3.21214,0.00619,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258
51,70.5922,1.73413,1.15772,0.00435,0.78522,0.29096,0.3263,0.24778,1.39134,3.17506,0.00568,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202
52,71.933,1.71898,1.32225,0.00331,0.842,0.28925,0.33909,0.2693,1.3642,3.16556,0.00545,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461
53,73.2602,1.55289,1.0862,0.00419,0.92856,0.3,0.3408,0.25857,1.36492,3.19334,0.00561,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901
54,74.6247,1.89326,1.2092,0.00328,0.84246,0.296,0.34329,0.26169,1.3663,3.24764,0.00581,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341
55,75.9624,1.58558,1.0005,0.00525,0.99022,0.29123,0.34418,0.26065,1.37437,3.20967,0.00598,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782
56,77.2705,1.61346,1.02725,0.00408,0.95357,0.26632,0.32614,0.25495,1.36551,3.3194,0.00591,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222
57,78.5983,1.70004,1.13933,0.00362,0.96513,0.29292,0.34048,0.26554,1.35848,3.37926,0.00621,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663
58,79.9485,1.46039,1.09333,0.00488,0.95524,0.28687,0.34575,0.26472,1.31827,3.45812,0.00608,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103
59,81.388,1.71681,1.07342,0.00517,0.94844,0.28553,0.34839,0.24586,1.34491,3.484,0.00601,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543
60,82.709,1.51401,1.13777,0.0036,0.94695,0.2789,0.35179,0.25185,1.35818,3.47083,0.00596,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984
61,84.1775,1.78246,1.15171,0.00348,0.95228,0.27093,0.34906,0.25351,1.40536,3.40298,0.00562,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424
62,85.5158,1.49138,0.98541,0.00422,0.79428,0.27131,0.34364,0.25132,1.42115,3.38754,0.00581,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865
63,86.8542,1.46107,1.27535,0.00455,0.6387,0.2763,0.34364,0.25791,1.41657,3.46435,0.0059,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305
64,88.202,1.8026,1.19929,0.00401,0.66933,0.27181,0.33731,0.25205,1.46197,3.48751,0.00564,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745
65,89.5035,1.95678,1.33825,0.00428,0.6693,0.26969,0.33652,0.25786,1.4917,3.49666,0.00576,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186
