epoch,time,train/Loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/Loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
48,221.188,0.40849,0.80289,0.36657,0.39066,0.30951,1.30864,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699
49,225.696,0.32734,0.80846,0.36667,0.3849,0.30224,1.33603,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139
50,230.185,0.40575,0.8078,0.36667,0.3844,0.302,1.34804,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258
51,234.706,0.30319,0.80622,0.36667,0.38435,0.29846,1.35203,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202
52,239.081,0.38448,0.79519,0.36667,0.38468,0.30195,1.35392,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461
53,243.516,0.37905,0.77832,0.36667,0.3894,0.30373,1.34585,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901
54,247.918,0.30627,0.7956,0.38473,0.39776,0.30695,1.31415,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341
55,252.415,0.28317,0.79577,0.38619,0.40682,0.31428,1.34171,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782
56,256.973,0.36685,0.79421,0.38265,0.40695,0.31433,1.31838,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222
57,261.518,0.3411,0.78971,0.38075,0.40665,0.31336,1.32065,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663
58,265.877,0.38002,0.7943,0.38319,0.40674,0.31343,1.32335,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103
59,270.248,0.32153,0.8024,0.3899,0.40774,0.314,1.35,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543
60,274.815,0.35589,0.81387,0.39304,0.4078,0.31404,1.35167,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984
61,279.208,0.34474,0.81765,0.39149,0.40808,0.3142,1.34094,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424
62,283.692,0.29436,0.84011,0.24957,0.40783,0.31407,1.32869,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865
63,288.246,0.30332,0.84046,0.24619,0.33607,0.26395,1.35415,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305
64,292.798,0.28022,0.84156,0.24614,0.3359,0.26743,1.33037,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745
65,297.341,0.24018,0.84277,0.25269,0.33574,0.26701,1.35402,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186
66,301.895,0.28775,0.83964,0.25413,0.33537,0.26417,1.36875,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626
67,306.314,0.28288,0.84982,0.25025,0.33534,0.26414,1.36335,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067
68,310.706,0.28526,0.85,0.24849,0.33055,0.26447,1.36173,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507
69,315.201,0.28348,0.85068,0.24319,0.33494,0.26519,1.36365,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947
70,319.824,0.3275,0.85063,0.23038,0.3356,0.26553,1.34695,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388
71,324.319,0.25718,0.85065,0.22366,0.31117,0.24831,1.30493,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828
72,328.81,0.27121,0.85097,0.2236,0.31173,0.24865,1.31892,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269
73,333.475,0.30619,0.85106,0.22378,0.33728,0.26692,1.31312,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709
74,337.903,0.27318,0.85151,0.2331,0.32148,0.25232,1.33285,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149
75,342.351,0.23521,0.85206,0.24015,0.33818,0.26837,1.33129,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859
76,346.768,0.27918,0.8516,0.244,0.33833,0.269,1.31286,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803
77,351.323,0.28208,0.84715,0.24197,0.33913,0.26806,1.33967,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471
78,355.757,0.28251,0.84725,0.23596,0.33904,0.26604,1.30497,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911
79,360.169,0.26306,0.84622,0.2304,0.33876,0.26958,1.29263,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351
80,364.59,0.31312,0.84458,0.23155,0.33965,0.27961,1.2772,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792
