epoch,time,train/Loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/Loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
47,215.75,0.40724,0.76836,0.36667,0.3675,0.29468,1.28485,0.00106278,0.000354259,0.00106278,0.000354259,0.00106278,0.000354259,0.00106278,0.000354259
48,220.293,0.41237,0.76473,0.36667,0.35152,0.2803,1.25278,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699,0.0010611,0.000353699
49,224.676,0.33047,0.75386,0.36667,0.34902,0.27793,1.24712,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139,0.00105942,0.000353139
50,229.127,0.42421,0.75067,0.36667,0.34711,0.27716,1.29649,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258
51,233.682,0.30527,0.75197,0.36667,0.34901,0.27792,1.22991,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202
52,238.266,0.38507,0.75867,0.36667,0.34699,0.28056,1.20282,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461
53,242.986,0.37215,0.76762,0.36667,0.34695,0.27704,1.26234,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901
54,247.405,0.30065,0.77979,0.36667,0.3468,0.27691,1.26132,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341
55,252.165,0.29535,0.79404,0.36667,0.34669,0.27948,1.27729,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782
56,256.674,0.38445,0.7998,0.36667,0.34672,0.27476,1.25102,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222
57,261.081,0.32637,0.80836,0.36667,0.34863,0.27413,1.26918,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663
58,265.49,0.35457,0.80827,0.36667,0.35476,0.27993,1.29178,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103
59,269.97,0.32075,0.80878,0.22381,0.36008,0.28483,1.30665,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543
60,274.542,0.35589,0.80722,0.22381,0.35473,0.28269,1.30791,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984
61,279.031,0.33646,0.80531,0.22381,0.35474,0.27627,1.30898,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424
