epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
50,61.4742,1.96434,1.38922,0.00433,0.68269,0.3119,0.38509,0.32159,1.27178,2.59487,0.00481,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258,0.00105774,0.00035258
51,62.6898,1.63878,1.20693,0.00575,0.60923,0.3119,0.38442,0.3099,1.31564,2.65069,0.00533,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202,0.00105606,0.00035202
52,63.8721,1.51876,1.15596,0.0044,0.95186,0.26429,0.36991,0.28858,1.30504,2.61762,0.00512,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461,0.00105438,0.000351461
53,65.0852,1.54742,1.203,0.00285,0.62728,0.30921,0.36846,0.28268,1.28864,2.66625,0.00517,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901,0.0010527,0.000350901
54,66.3109,1.62111,1.22746,0.00363,0.6312,0.30545,0.36743,0.28295,1.3259,2.66608,0.00559,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341,0.00105102,0.000350341
55,67.5024,1.96797,1.47569,0.0031,0.63032,0.30562,0.36805,0.28629,1.32414,2.72928,0.00547,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782,0.00104935,0.000349782
56,68.832,1.70023,1.28654,0.00442,0.75887,0.3119,0.37362,0.28274,1.39724,2.74589,0.00543,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222,0.00104767,0.000349222
57,70.2254,1.52048,1.45682,0.00396,0.74682,0.3119,0.40762,0.30457,1.42804,2.75135,0.00557,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663,0.00104599,0.000348663
58,71.5147,1.65798,1.19415,0.00449,0.77649,0.3119,0.40593,0.30381,1.44596,2.76023,0.0057,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103,0.00104431,0.000348103
59,72.7916,1.47537,1.30919,0.00479,0.82679,0.3119,0.40401,0.29741,1.48618,2.76998,0.00623,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543,0.00104263,0.000347543
60,74.1022,1.74291,1.27345,0.00464,0.60353,0.32307,0.42685,0.32511,1.48615,2.73876,0.00641,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984,0.00104095,0.000346984
61,75.4313,1.83383,1.18284,0.0043,0.83157,0.3119,0.3906,0.29938,1.50875,2.7221,0.00643,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424,0.00103927,0.000346424
62,76.7138,1.66364,1.4391,0.00405,0.68869,0.3119,0.38798,0.3025,1.50208,2.66719,0.00594,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865,0.00103759,0.000345865
63,77.9548,1.58241,1.07728,0.00315,0.68257,0.3119,0.38084,0.29713,1.4745,2.7704,0.00568,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305,0.00103591,0.000345305
64,79.2718,1.53025,1.05219,0.00463,0.54989,0.3119,0.37464,0.29704,1.40925,2.88891,0.00542,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745,0.00103424,0.000344745
65,80.496,1.47718,1.0326,0.0042,0.50123,0.3119,0.37305,0.29578,1.42962,2.92057,0.00539,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186
66,81.7073,1.69967,1.21543,0.00384,0.49811,0.3119,0.37508,0.30216,1.43073,2.91674,0.00538,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626
67,82.8756,1.51964,0.98918,0.0044,0.58344,0.3119,0.37807,0.30564,1.44331,2.92129,0.00542,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067
68,84.0731,1.53804,1.07957,0.00338,0.39911,0.3119,0.38539,0.30835,1.43116,2.87984,0.00552,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507
69,85.2745,1.57851,1.08008,0.00452,0.43827,0.26429,0.38454,0.30758,1.4658,2.9324,0.00548,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947
70,86.4769,1.48915,0.92757,0.00375,0.68713,0.2249,0.38398,0.28846,1.41788,2.97073,0.00528,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388
71,87.7174,1.19913,0.90441,0.00305,0.82936,0.22533,0.38406,0.29336,1.41036,3.01891,0.00525,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828
72,89.0114,1.38276,1.06192,0.0032,0.8248,0.2247,0.38402,0.2945,1.41031,3.03618,0.00513,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269
73,90.1878,1.18843,0.91825,0.00299,0.96748,0.2224,0.38419,0.29274,1.43358,3.04209,0.00523,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709
74,91.374,1.39343,1.05176,0.00265,0.99106,0.20762,0.38954,0.29393,1.43863,3.02959,0.0053,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149
75,92.546,1.52396,1.05094,0.00359,0.99417,0.20796,0.40214,0.30359,1.45585,3.01511,0.00536,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859
76,93.7217,1.24727,0.94585,0.00473,0.99374,0.20985,0.38375,0.27998,1.47553,3.02437,0.00551,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803
77,94.9246,1.5016,1.09177,0.0024,0.99322,0.21213,0.42143,0.28539,1.46053,3.13343,0.00579,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471
78,96.0883,1.33797,0.93388,0.00548,0.6873,0.3119,0.40895,0.27588,1.41489,3.14214,0.00583,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911
79,97.2644,1.27505,0.82406,0.00287,0.62796,0.40985,0.42893,0.29469,1.32549,3.14234,0.00606,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351
80,98.4528,1.04632,0.71964,0.00342,0.62862,0.40908,0.4246,0.33286,1.32413,3.12785,0.00627,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792
