epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
50,4757.69,1.46637,0.87574,0.00402,0.79468,0.53231,0.5781,0.3363,1.6545,1.41126,0.00661,0.0118087,0.00393625,0.0118087,0.00393625,0.0118087,0.00393625,0.0118087,0.00393625
51,4849.8,1.46798,0.87555,0.00396,0.70614,0.58529,0.5767,0.33817,1.63166,1.39081,0.00629,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
52,4941.39,1.45471,0.86084,0.00393,0.74789,0.56978,0.56466,0.32764,1.6697,1.42504,0.00637,0.0110663,0.00368875,0.0110663,0.00368875,0.0110663,0.00368875,0.0110663,0.00368875
53,5032.57,1.45816,0.86286,0.00397,0.69177,0.53795,0.55314,0.32029,1.66277,1.36224,0.00626,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
54,5123.74,1.45626,0.85362,0.00399,0.77951,0.51843,0.56872,0.34329,1.64511,1.36735,0.00634,0.0103237,0.00344125,0.0103237,0.00344125,0.0103237,0.00344125,0.0103237,0.00344125
55,5214.81,1.44576,0.83885,0.00391,0.77598,0.54098,0.57935,0.34613,1.65089,1.40001,0.00637,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
56,5307.45,1.43021,0.8344,0.00379,0.79795,0.54283,0.58353,0.34257,1.64894,1.38793,0.00629,0.00958125,0.00319375,0.00958125,0.00319375,0.00958125,0.00319375,0.00958125,0.00319375
57,5398.68,1.42028,0.83127,0.0038,0.7129,0.56739,0.57664,0.34094,1.65473,1.39137,0.00621,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
58,5490.42,1.43181,0.84429,0.00381,0.76879,0.56778,0.5935,0.3448,1.64877,1.36728,0.00619,0.00883875,0.00294625,0.00883875,0.00294625,0.00883875,0.00294625,0.00883875,0.00294625
59,5582.12,1.39409,0.80289,0.00376,0.78673,0.53947,0.57969,0.33807,1.67752,1.36492,0.00644,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
60,5673.63,1.40892,0.80793,0.00379,0.73706,0.56814,0.58644,0.34174,1.65386,1.40147,0.00626,0.00809625,0.00269875,0.00809625,0.00269875,0.00809625,0.00269875,0.00809625,0.00269875
61,5765.25,1.38091,0.80117,0.00369,0.80094,0.53378,0.58262,0.33959,1.64625,1.40308,0.00634,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
62,5857.03,1.40832,0.81221,0.00372,0.77281,0.54744,0.58996,0.33331,1.64186,1.38397,0.00621,0.00735375,0.00245125,0.00735375,0.00245125,0.00735375,0.00245125,0.00735375,0.00245125
63,5950.23,1.39071,0.7889,0.00369,0.77763,0.54197,0.58864,0.3502,1.63383,1.38927,0.0062,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
64,6041.59,1.37979,0.78239,0.00365,0.78113,0.54217,0.59426,0.34513,1.62884,1.37525,0.00611,0.00661125,0.00220375,0.00661125,0.00220375,0.00661125,0.00220375,0.00661125,0.00220375
65,6133.03,1.37751,0.78712,0.00366,0.74774,0.56942,0.58984,0.34858,1.65445,1.34949,0.00633,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
66,6225.99,1.36815,0.76138,0.00366,0.73893,0.57788,0.58721,0.34579,1.66891,1.36785,0.00636,0.00586875,0.00195625,0.00586875,0.00195625,0.00586875,0.00195625,0.00586875,0.00195625
67,6317.2,1.36038,0.76888,0.0036,0.75331,0.56188,0.58161,0.33855,1.65524,1.38711,0.00634,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
68,6408.97,1.37747,0.773,0.00352,0.78265,0.56693,0.5973,0.35214,1.65198,1.37085,0.00629,0.00512625,0.00170875,0.00512625,0.00170875,0.00512625,0.00170875,0.00512625,0.00170875
69,6501.48,1.34018,0.7428,0.00353,0.74427,0.5535,0.58731,0.35019,1.64416,1.40961,0.00623,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
70,6593.49,1.34621,0.74877,0.00345,0.76629,0.55434,0.58246,0.34722,1.63323,1.384,0.00621,0.00438375,0.00146125,0.00438375,0.00146125,0.00438375,0.00146125,0.00438375,0.00146125
71,6714.09,1.27079,0.65479,0.00349,0.71915,0.56995,0.57946,0.34669,1.65702,1.41745,0.00622,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
72,6803.1,1.25185,0.64145,0.00347,0.70355,0.5811,0.58284,0.35152,1.64521,1.39392,0.00617,0.00364125,0.00121375,0.00364125,0.00121375,0.00364125,0.00121375,0.00364125,0.00121375
73,6892.14,1.25309,0.64052,0.00343,0.76875,0.54019,0.57774,0.3389,1.63744,1.39902,0.00612,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
74,6980.49,1.23756,0.63772,0.00341,0.74425,0.56029,0.5818,0.34369,1.62614,1.4211,0.00615,0.00289875,0.00096625,0.00289875,0.00096625,0.00289875,0.00096625,0.00289875,0.00096625
75,7069.5,1.23379,0.63296,0.00332,0.7375,0.574,0.58546,0.34895,1.62779,1.41135,0.00615,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425
76,7158.19,1.24311,0.6249,0.00332,0.73381,0.57574,0.5798,0.34439,1.62886,1.42211,0.00615,0.00215625,0.00071875,0.00215625,0.00071875,0.00215625,0.00071875,0.00215625,0.00071875
77,7246.65,1.22068,0.61918,0.00331,0.76608,0.55082,0.58234,0.34984,1.63421,1.40379,0.00614,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
78,7334.88,1.2146,0.61418,0.00333,0.7077,0.57634,0.58019,0.34562,1.63083,1.41503,0.00614,0.00141375,0.00047125,0.00141375,0.00047125,0.00141375,0.00047125,0.00141375,0.00047125
79,7423.41,1.21531,0.60262,0.00328,0.7524,0.5476,0.57624,0.34558,1.637,1.4117,0.00618,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475
80,7512.19,1.20678,0.59949,0.00323,0.76055,0.54672,0.5763,0.34474,1.62799,1.40951,0.00613,0.00067125,0.00022375,0.00067125,0.00022375,0.00067125,0.00022375,0.00067125,0.00022375
