epoch,time,train/Loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/Loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
69,264.913,0.30026,0.71462,0.09286,0.27671,0.20482,1.59068,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947
70,268.619,0.32709,0.71516,0.09286,0.27205,0.20233,1.60394,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388
71,272.372,0.27776,0.71554,0.09286,0.27756,0.20494,1.57391,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828
72,276.085,0.30913,0.07252,0.40238,0.27607,0.2041,1.54285,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269
73,279.909,0.33907,0.07502,0.40238,0.27328,0.20215,1.59125,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709
74,283.646,0.29,0.07492,0.40238,0.27447,0.20361,1.56682,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149
75,287.386,0.26985,0.07461,0.40238,0.27023,0.20339,1.60874,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859
76,291.153,0.31984,0.07766,0.40238,0.26874,0.20471,1.56711,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803
77,294.897,0.3107,0.71459,0.09286,0.27023,0.20452,1.51097,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471
78,298.683,0.31287,0.08058,0.40238,0.26889,0.20044,1.5335,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911
79,302.458,0.27655,0.85407,0.09286,0.2615,0.19664,1.51314,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351
80,306.343,0.3354,0.70556,0.09286,0.26513,0.19961,1.53608,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792
