epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
65,98.099,2.1427,1.60456,0.00415,0.62897,0.26305,0.30692,0.25178,1.77733,4.08605,0.0057,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186,0.00103256,0.000344186
66,99.6992,2.05995,1.56199,0.00456,0.64597,0.26066,0.30099,0.24509,1.75474,4.08638,0.00559,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626,0.00103088,0.000343626
67,101.172,2.18167,1.52298,0.00306,0.62801,0.26091,0.30671,0.2567,1.73638,4.04172,0.00538,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067,0.0010292,0.000343067
68,102.703,1.57407,1.32252,0.00427,0.62932,0.25817,0.28512,0.24499,1.71551,4.12602,0.00504,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507,0.00102752,0.000342507
69,104.15,1.84633,1.56164,0.00364,0.65193,0.24556,0.29159,0.24635,1.83714,4.093,0.00512,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947,0.00102584,0.000341947
70,105.563,2.23017,1.62183,0.00336,0.59809,0.24734,0.2809,0.2394,1.79137,4.11433,0.00564,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388,0.00102416,0.000341388
71,107.064,1.50409,1.22618,0.00291,0.58489,0.25082,0.2806,0.24095,1.84663,4.26162,0.00514,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828,0.00102248,0.000340828
72,108.542,1.52251,1.26566,0.00318,0.59694,0.2544,0.28031,0.22784,1.79873,4.36242,0.00512,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269,0.00102081,0.000340269
73,110.189,1.72487,1.67306,0.00371,0.74108,0.25668,0.27934,0.22333,1.82765,4.23649,0.00544,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709,0.00101913,0.000339709
74,111.649,1.75325,1.37104,0.00326,0.77608,0.242,0.29559,0.23326,1.87991,4.18585,0.00575,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149,0.00101745,0.000339149
75,113.096,1.66154,1.15871,0.00426,0.79528,0.24069,0.29411,0.23395,1.8821,4.22537,0.00574,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859,0.00101577,0.00033859
76,114.567,1.49112,0.90523,0.00281,0.65454,0.24875,0.29493,0.23148,1.91217,4.22844,0.00575,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803,0.00101409,0.00033803
77,116.142,1.41454,1.06451,0.00377,0.64508,0.25436,0.29343,0.23057,1.86333,4.27951,0.00551,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471,0.00101241,0.000337471
78,117.651,1.73419,1.3827,0.00313,0.65563,0.26282,0.32472,0.25621,1.84251,4.26055,0.0052,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911,0.00101073,0.000336911
79,119.332,1.28616,0.74296,0.00266,0.62741,0.26689,0.32435,0.25718,1.83327,4.27881,0.00527,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351,0.00100905,0.000336351
80,120.772,1.42055,0.89968,0.00353,0.72955,0.27034,0.29976,0.23726,1.82883,4.36188,0.00549,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792,0.00100738,0.000335792
